Initial Cost	Cost	Total iterations	Partial iterations	k	lambda

543591.0	401165.0	1000	300	25.0	0.001

543591.0	366199.0	2000	300	25.0	0.01

543591.0	395715.0	3000	300	25.0	0.1

543591.0	405757.0	4000	300	25.0	1.0

543591.0	463541.0	1000	400	125.0	0.001

543591.0	375552.0	2000	400	125.0	0.01

543591.0	345360.0	3000	400	125.0	0.1

543591.0	426962.0	4000	400	125.0	1.0

543591.0	415658.0	1000	100	1.0	0.001

543591.0	388142.0	2000	100	1.0	0.01

543591.0	359111.0	3000	100	1.0	0.1

543591.0	391813.0	4000	100	1.0	1.0

543591.0	396392.0	1000	200	5.0	0.001

543591.0	365048.0	2000	200	5.0	0.01

543591.0	335757.0	3000	200	5.0	0.1

543591.0	409421.0	4000	200	5.0	1.0

543591.0	479422.0	1000	300	25.0	0.001

543591.0	353872.0	2000	300	25.0	0.01

543591.0	351587.0	3000	300	25.0	0.1

543591.0	426007.0	4000	300	25.0	1.0

543591.0	399241.0	1000	400	125.0	0.001

543591.0	384815.0	2000	400	125.0	0.01

543591.0	344348.0	3000	400	125.0	0.1

543591.0	427602.0	4000	400	125.0	1.0

543591.0	472840.0	1000	100	1.0	0.001

543591.0	344147.0	2000	100	1.0	0.01

543591.0	346657.0	3000	100	1.0	0.1

543591.0	404613.0	4000	100	1.0	1.0

543591.0	481565.0	1000	200	5.0	0.001

543591.0	372375.0	2000	200	5.0	0.01

543591.0	344751.0	3000	200	5.0	0.1

543591.0	435884.0	4000	200	5.0	1.0

543591.0	414720.0	1000	300	25.0	0.001

543591.0	374011.0	2000	300	25.0	0.01

543591.0	348738.0	3000	300	25.0	0.1

543591.0	419783.0	4000	300	25.0	1.0

543591.0	417046.0	1000	400	125.0	0.001

543591.0	372706.0	2000	400	125.0	0.01

543591.0	415904.0	3000	400	125.0	0.1

543591.0	465557.0	4000	400	125.0	1.0

543591.0	448756.0	1000	100	1.0	0.001

543591.0	420989.0	2000	100	1.0	0.01

543591.0	348776.0	3000	100	1.0	0.1

543591.0	453035.0	4000	100	1.0	1.0

543591.0	429365.0	1000	200	5.0	0.001

543591.0	379176.0	2000	200	5.0	0.01

543591.0	343660.0	3000	200	5.0	0.1

543591.0	444502.0	4000	200	5.0	1.0

543591.0	421021.0	1000	300	25.0	0.001

543591.0	392383.0	2000	300	25.0	0.01

543591.0	371932.0	3000	300	25.0	0.1

543591.0	413379.0	4000	300	25.0	1.0

543591.0	416182.0	1000	400	125.0	0.001

543591.0	369692.0	2000	400	125.0	0.01

543591.0	371143.0	3000	400	125.0	0.1

543591.0	433799.0	4000	400	125.0	1.0

543591.0	438888.0	1000	100	1.0	0.001

543591.0	360558.0	2000	100	1.0	0.01

543591.0	352020.0	3000	100	1.0	0.1

543591.0	426555.0	4000	100	1.0	1.0

543591.0	428121.0	1000	200	5.0	0.001

543591.0	342825.0	2000	200	5.0	0.01

543591.0	337608.0	3000	200	5.0	0.1

543591.0	452069.0	4000	200	5.0	1.0

543591.0	422897.0	1000	300	25.0	0.001

543591.0	382646.0	2000	300	25.0	0.01

543591.0	402945.0	3000	300	25.0	0.1

543591.0	399166.0	4000	300	25.0	1.0

543591.0	439337.0	1000	400	125.0	0.001

543591.0	401966.0	2000	400	125.0	0.01

543591.0	347567.0	3000	400	125.0	0.1

543591.0	405024.0	4000	400	125.0	1.0

543591.0	416988.0	1000	100	1.0	0.001

543591.0	340558.0	2000	100	1.0	0.01

543591.0	347747.0	3000	100	1.0	0.1

543591.0	405160.0	4000	100	1.0	1.0

543591.0	424614.0	1000	200	5.0	0.001

543591.0	363404.0	2000	200	5.0	0.01

543591.0	351626.0	3000	200	5.0	0.1

543591.0	436169.0	4000	200	5.0	1.0

543591.0	461696.0	1000	300	25.0	0.001

543591.0	381253.0	2000	300	25.0	0.01

543591.0	329793.0	3000	300	25.0	0.1

543591.0	441120.0	4000	300	25.0	1.0

543591.0	431230.0	1000	400	125.0	0.001

543591.0	481483.0	2000	400	125.0	0.01

543591.0	326773.0	3000	400	125.0	0.1

543591.0	431244.0	4000	400	125.0	1.0

543591.0	393187.0	1000	100	1.0	0.001

543591.0	363157.0	2000	100	1.0	0.01

543591.0	378997.0	3000	100	1.0	0.1

543591.0	455167.0	4000	100	1.0	1.0

543591.0	391562.0	1000	200	5.0	0.001

543591.0	375789.0	2000	200	5.0	0.01

543591.0	376352.0	3000	200	5.0	0.1

543591.0	460889.0	4000	200	5.0	1.0

543591.0	410270.0	1000	300	25.0	0.001

543591.0	364033.0	2000	300	25.0	0.01

543591.0	395025.0	3000	300	25.0	0.1

543591.0	396740.0	4000	300	25.0	1.0

543591.0	397888.0	1000	400	125.0	0.001

543591.0	376668.0	2000	400	125.0	0.01

543591.0	320376.0	3000	400	125.0	0.1

543591.0	403843.0	4000	400	125.0	1.0

543591.0	409311.0	1000	100	1.0	0.001

543591.0	429795.0	2000	100	1.0	0.01

543591.0	315835.0	3000	100	1.0	0.1

543591.0	447103.0	4000	100	1.0	1.0

543591.0	406455.0	1000	200	5.0	0.001

543591.0	374079.0	2000	200	5.0	0.01

543591.0	347670.0	3000	200	5.0	0.1

543591.0	410254.0	4000	200	5.0	1.0

543591.0	404561.0	1000	300	25.0	0.001

543591.0	366951.0	2000	300	25.0	0.01

543591.0	376082.0	3000	300	25.0	0.1

543591.0	392254.0	4000	300	25.0	1.0

543591.0	435036.0	1000	400	125.0	0.001

543591.0	355267.0	2000	400	125.0	0.01

543591.0	368114.0	3000	400	125.0	0.1

543591.0	402063.0	4000	400	125.0	1.0

543591.0	416503.0	1000	100	1.0	0.001

543591.0	356468.0	2000	100	1.0	0.01

543591.0	335603.0	3000	100	1.0	0.1

543591.0	428541.0	4000	100	1.0	1.0

543591.0	430692.0	1000	200	5.0	0.001

543591.0	357998.0	2000	200	5.0	0.01

543591.0	360068.0	3000	200	5.0	0.1

543591.0	470164.0	4000	200	5.0	1.0

543591.0	439029.0	1000	300	25.0	0.001

543591.0	385045.0	2000	300	25.0	0.01

543591.0	374083.0	3000	300	25.0	0.1

543591.0	446471.0	4000	300	25.0	1.0

543591.0	376377.0	1000	400	125.0	0.001

543591.0	351481.0	2000	400	125.0	0.01

543591.0	340681.0	3000	400	125.0	0.1

543591.0	424412.0	4000	400	125.0	1.0

543591.0	383444.0	1000	100	1.0	0.001

543591.0	373236.0	2000	100	1.0	0.01

543591.0	340584.0	3000	100	1.0	0.1

543591.0	427442.0	4000	100	1.0	1.0

543591.0	389050.0	1000	200	5.0	0.001

543591.0	379424.0	2000	200	5.0	0.01

543591.0	328770.0	3000	200	5.0	0.1

543591.0	446951.0	4000	200	5.0	1.0

543591.0	439220.0	1000	300	25.0	0.001

543591.0	407785.0	2000	300	25.0	0.01

543591.0	359163.0	3000	300	25.0	0.1

543591.0	427739.0	4000	300	25.0	1.0

543591.0	411213.0	1000	400	125.0	0.001

543591.0	346147.0	2000	400	125.0	0.01

543591.0	385833.0	3000	400	125.0	0.1

543591.0	437252.0	4000	400	125.0	1.0

543591.0	420959.0	1000	100	1.0	0.001

543591.0	342569.0	2000	100	1.0	0.01

543591.0	356133.0	3000	100	1.0	0.1

543591.0	441842.0	4000	100	1.0	1.0

543591.0	414648.0	1000	200	5.0	0.001

543591.0	374094.0	2000	200	5.0	0.01

543591.0	322535.0	3000	200	5.0	0.1

543591.0	421445.0	4000	200	5.0	1.0

543591.0	389049.0	1000	300	25.0	0.001

543591.0	378582.0	2000	300	25.0	0.01

543591.0	349921.0	3000	300	25.0	0.1

543591.0	441499.0	4000	300	25.0	1.0

543591.0	435247.0	1000	400	125.0	0.001

543591.0	391841.0	2000	400	125.0	0.01

543591.0	352740.0	3000	400	125.0	0.1

543591.0	389024.0	4000	400	125.0	1.0

543591.0	440625.0	1000	100	1.0	0.001

543591.0	385074.0	2000	100	1.0	0.01

543591.0	351885.0	3000	100	1.0	0.1

543591.0	420922.0	4000	100	1.0	1.0

543591.0	444297.0	1000	200	5.0	0.001

543591.0	369643.0	2000	200	5.0	0.01

543591.0	340306.0	3000	200	5.0	0.1

543591.0	416171.0	4000	200	5.0	1.0

543591.0	389540.0	1000	300	25.0	0.001

543591.0	363180.0	2000	300	25.0	0.01

543591.0	372114.0	3000	300	25.0	0.1

543591.0	427198.0	4000	300	25.0	1.0

543591.0	400684.0	1000	400	125.0	0.001

543591.0	364271.0	2000	400	125.0	0.01

543591.0	344644.0	3000	400	125.0	0.1

543591.0	435912.0	4000	400	125.0	1.0

543591.0	414160.0	1000	100	1.0	0.001

543591.0	368998.0	2000	100	1.0	0.01

543591.0	369548.0	3000	100	1.0	0.1

543591.0	493711.0	4000	100	1.0	1.0

543591.0	416597.0	1000	200	5.0	0.001

543591.0	354456.0	2000	200	5.0	0.01

543591.0	366204.0	3000	200	5.0	0.1

543591.0	447533.0	4000	200	5.0	1.0

543591.0	432500.0	1000	300	25.0	0.001

543591.0	370089.0	2000	300	25.0	0.01

543591.0	366098.0	3000	300	25.0	0.1

543591.0	419324.0	4000	300	25.0	1.0

543591.0	411777.0	1000	400	125.0	0.001

543591.0	368072.0	2000	400	125.0	0.01

543591.0	343062.0	3000	400	125.0	0.1

543591.0	428187.0	4000	400	125.0	1.0

543591.0	409006.0	1000	100	1.0	0.001

543591.0	376623.0	2000	100	1.0	0.01

543591.0	355819.0	3000	100	1.0	0.1

543591.0	421593.0	4000	100	1.0	1.0

543591.0	398592.0	1000	200	5.0	0.001

543591.0	361497.0	2000	200	5.0	0.01

543591.0	364763.0	3000	200	5.0	0.1

543591.0	435906.0	4000	200	5.0	1.0

543591.0	419296.0	1000	300	25.0	0.001

543591.0	363135.0	2000	300	25.0	0.01

543591.0	352623.0	3000	300	25.0	0.1

543591.0	388656.0	4000	300	25.0	1.0

543591.0	573221.0	1000	400	125.0	0.001

543591.0	366227.0	2000	400	125.0	0.01

543591.0	354815.0	3000	400	125.0	0.1

543591.0	448324.0	4000	400	125.0	1.0

543591.0	478268.0	1000	100	1.0	0.001

543591.0	419875.0	2000	100	1.0	0.01

543591.0	411602.0	3000	100	1.0	0.1

543591.0	450640.0	4000	100	1.0	1.0

543591.0	399405.0	1000	200	5.0	0.001

543591.0	417528.0	2000	200	5.0	0.01

543591.0	375382.0	3000	200	5.0	0.1

543591.0	440605.0	4000	200	5.0	1.0

543591.0	424270.0	1000	300	25.0	0.001

543591.0	355274.0	2000	300	25.0	0.01

543591.0	343332.0	3000	300	25.0	0.1

543591.0	425022.0	4000	300	25.0	1.0

543591.0	415992.0	1000	400	125.0	0.001

543591.0	403246.0	2000	400	125.0	0.01

543591.0	351148.0	3000	400	125.0	0.1

543591.0	454839.0	4000	400	125.0	1.0

543591.0	399237.0	1000	100	1.0	0.001

543591.0	367652.0	2000	100	1.0	0.01

543591.0	339754.0	3000	100	1.0	0.1

543591.0	425844.0	4000	100	1.0	1.0

543591.0	412322.0	1000	200	5.0	0.001

543591.0	348937.0	2000	200	5.0	0.01

543591.0	342600.0	3000	200	5.0	0.1

543591.0	445535.0	4000	200	5.0	1.0

543591.0	400034.0	1000	300	25.0	0.001

543591.0	364949.0	2000	300	25.0	0.01

543591.0	362601.0	3000	300	25.0	0.1

543591.0	423705.0	4000	300	25.0	1.0

543591.0	410740.0	1000	400	125.0	0.001

543591.0	397106.0	2000	400	125.0	0.01

543591.0	386659.0	3000	400	125.0	0.1

543591.0	430733.0	4000	400	125.0	1.0

543591.0	430963.0	1000	100	1.0	0.001

543591.0	367109.0	2000	100	1.0	0.01

543591.0	327204.0	3000	100	1.0	0.1

543591.0	426657.0	4000	100	1.0	1.0

543591.0	412270.0	1000	200	5.0	0.001

543591.0	374581.0	2000	200	5.0	0.01

543591.0	353150.0	3000	200	5.0	0.1

543591.0	443229.0	4000	200	5.0	1.0

543591.0	411083.0	1000	300	25.0	0.001

543591.0	357919.0	2000	300	25.0	0.01

543591.0	365132.0	3000	300	25.0	0.1

543591.0	411998.0	4000	300	25.0	1.0

543591.0	419762.0	1000	400	125.0	0.001

543591.0	379488.0	2000	400	125.0	0.01

543591.0	401662.0	3000	400	125.0	0.1

543591.0	397533.0	4000	400	125.0	1.0

543591.0	410780.0	1000	100	1.0	0.001

543591.0	383908.0	2000	100	1.0	0.01

543591.0	386625.0	3000	100	1.0	0.1

543591.0	483884.0	4000	100	1.0	1.0

543591.0	505961.0	1000	200	5.0	0.001

543591.0	379162.0	2000	200	5.0	0.01

543591.0	351067.0	3000	200	5.0	0.1

543591.0	397728.0	4000	200	5.0	1.0

543591.0	416540.0	1000	300	25.0	0.001

543591.0	363617.0	2000	300	25.0	0.01

543591.0	356256.0	3000	300	25.0	0.1

543591.0	472905.0	4000	300	25.0	1.0

543591.0	410932.0	1000	400	125.0	0.001

543591.0	368495.0	2000	400	125.0	0.01

543591.0	349188.0	3000	400	125.0	0.1

543591.0	456402.0	4000	400	125.0	1.0

543591.0	413049.0	1000	100	1.0	0.001

543591.0	379490.0	2000	100	1.0	0.01

543591.0	320169.0	3000	100	1.0	0.1

543591.0	425701.0	4000	100	1.0	1.0

543591.0	436184.0	1000	200	5.0	0.001

543591.0	377020.0	2000	200	5.0	0.01

543591.0	387248.0	3000	200	5.0	0.1

543591.0	473455.0	4000	200	5.0	1.0

543591.0	431729.0	1000	300	25.0	0.001

543591.0	368713.0	2000	300	25.0	0.01

543591.0	344247.0	3000	300	25.0	0.1

543591.0	479217.0	4000	300	25.0	1.0

543591.0	406261.0	1000	400	125.0	0.001

543591.0	362058.0	2000	400	125.0	0.01

543591.0	349357.0	3000	400	125.0	0.1

543591.0	465910.0	4000	400	125.0	1.0

543591.0	432170.0	1000	100	1.0	0.001

543591.0	376869.0	2000	100	1.0	0.01

543591.0	333440.0	3000	100	1.0	0.1

543591.0	416686.0	4000	100	1.0	1.0

543591.0	465129.0	1000	200	5.0	0.001

543591.0	362861.0	2000	200	5.0	0.01

543591.0	353241.0	3000	200	5.0	0.1

543591.0	400876.0	4000	200	5.0	1.0

543591.0	388602.0	1000	300	25.0	0.001

543591.0	396645.0	2000	300	25.0	0.01

543591.0	380553.0	3000	300	25.0	0.1

543591.0	422166.0	4000	300	25.0	1.0

543591.0	412198.0	1000	400	125.0	0.001

543591.0	351482.0	2000	400	125.0	0.01

543591.0	371658.0	3000	400	125.0	0.1

543591.0	485317.0	4000	400	125.0	1.0

543591.0	415378.0	1000	100	1.0	0.001

543591.0	369992.0	2000	100	1.0	0.01

543591.0	339015.0	3000	100	1.0	0.1

543591.0	436777.0	4000	100	1.0	1.0

543591.0	446976.0	1000	200	5.0	0.001

543591.0	401866.0	2000	200	5.0	0.01

543591.0	361788.0	3000	200	5.0	0.1

543591.0	426503.0	4000	200	5.0	1.0

543591.0	400751.0	1000	300	25.0	0.001

543591.0	356322.0	2000	300	25.0	0.01

543591.0	356615.0	3000	300	25.0	0.1

543591.0	428926.0	4000	300	25.0	1.0

543591.0	400245.0	1000	400	125.0	0.001

543591.0	448187.0	2000	400	125.0	0.01

543591.0	356307.0	3000	400	125.0	0.1

543591.0	448572.0	4000	400	125.0	1.0

543591.0	447937.0	1000	100	1.0	0.001

543591.0	372990.0	2000	100	1.0	0.01

543591.0	349763.0	3000	100	1.0	0.1

543591.0	418181.0	4000	100	1.0	1.0

543591.0	382797.0	1000	200	5.0	0.001

543591.0	369510.0	2000	200	5.0	0.01

543591.0	379349.0	3000	200	5.0	0.1

543591.0	419719.0	4000	200	5.0	1.0

543591.0	426367.0	1000	300	25.0	0.001

543591.0	374630.0	2000	300	25.0	0.01

543591.0	318712.0	3000	300	25.0	0.1

543591.0	417527.0	4000	300	25.0	1.0

543591.0	429271.0	1000	400	125.0	0.001

543591.0	346177.0	2000	400	125.0	0.01

543591.0	350200.0	3000	400	125.0	0.1

543591.0	405727.0	4000	400	125.0	1.0

543591.0	439597.0	1000	100	1.0	0.001

543591.0	339108.0	2000	100	1.0	0.01

543591.0	357487.0	3000	100	1.0	0.1

543591.0	430968.0	4000	100	1.0	1.0

543591.0	425806.0	1000	200	5.0	0.001

543591.0	353312.0	2000	200	5.0	0.01

543591.0	342979.0	3000	200	5.0	0.1

543591.0	414250.0	4000	200	5.0	1.0

543591.0	408950.0	1000	300	25.0	0.001

543591.0	342828.0	2000	300	25.0	0.01

543591.0	365303.0	3000	300	25.0	0.1

543591.0	508747.0	4000	300	25.0	1.0

543591.0	442541.0	1000	400	125.0	0.001

543591.0	355154.0	2000	400	125.0	0.01

543591.0	347484.0	3000	400	125.0	0.1

543591.0	434184.0	4000	400	125.0	1.0

543591.0	404614.0	1000	100	1.0	0.001

543591.0	362122.0	2000	100	1.0	0.01

543591.0	343876.0	3000	100	1.0	0.1

543591.0	439365.0	4000	100	1.0	1.0

543591.0	431922.0	1000	200	5.0	0.001

543591.0	379409.0	2000	200	5.0	0.01

543591.0	343900.0	3000	200	5.0	0.1

543591.0	431630.0	4000	200	5.0	1.0

543591.0	424712.0	1000	300	25.0	0.001

543591.0	393348.0	2000	300	25.0	0.01

543591.0	358870.0	3000	300	25.0	0.1

543591.0	448910.0	4000	300	25.0	1.0

543591.0	377758.0	1000	400	125.0	0.001

543591.0	379748.0	2000	400	125.0	0.01

543591.0	338665.0	3000	400	125.0	0.1

543591.0	436166.0	4000	400	125.0	1.0

543591.0	408124.0	1000	100	1.0	0.001

543591.0	368123.0	2000	100	1.0	0.01

543591.0	358864.0	3000	100	1.0	0.1

543591.0	423403.0	4000	100	1.0	1.0

543591.0	410294.0	1000	200	5.0	0.001

543591.0	381838.0	2000	200	5.0	0.01

543591.0	393029.0	3000	200	5.0	0.1

543591.0	430922.0	4000	200	5.0	1.0

543591.0	388609.0	1000	300	25.0	0.001

543591.0	380746.0	2000	300	25.0	0.01

543591.0	357900.0	3000	300	25.0	0.1

543591.0	459169.0	4000	300	25.0	1.0

543591.0	454621.0	1000	400	125.0	0.001

543591.0	415410.0	2000	400	125.0	0.01

543591.0	344372.0	3000	400	125.0	0.1

543591.0	451388.0	4000	400	125.0	1.0

543591.0	424186.0	1000	100	1.0	0.001

543591.0	373183.0	2000	100	1.0	0.01

543591.0	377486.0	3000	100	1.0	0.1

543591.0	462188.0	4000	100	1.0	1.0

543591.0	427486.0	1000	200	5.0	0.001

543591.0	386316.0	2000	200	5.0	0.01

543591.0	335449.0	3000	200	5.0	0.1

543591.0	415499.0	4000	200	5.0	1.0

543591.0	381209.0	1000	300	25.0	0.001

543591.0	352658.0	2000	300	25.0	0.01

543591.0	362675.0	3000	300	25.0	0.1

543591.0	442145.0	4000	300	25.0	1.0

543591.0	432886.0	1000	400	125.0	0.001

543591.0	358523.0	2000	400	125.0	0.01

543591.0	374293.0	3000	400	125.0	0.1

543591.0	419401.0	4000	400	125.0	1.0

543591.0	410477.0	1000	100	1.0	0.001

543591.0	401066.0	2000	100	1.0	0.01

543591.0	345531.0	3000	100	1.0	0.1

543591.0	415570.0	4000	100	1.0	1.0

543591.0	438469.0	1000	200	5.0	0.001

543591.0	396216.0	2000	200	5.0	0.01

543591.0	355278.0	3000	200	5.0	0.1

543591.0	399970.0	4000	200	5.0	1.0

543591.0	404783.0	1000	300	25.0	0.001

543591.0	374333.0	2000	300	25.0	0.01

543591.0	373946.0	3000	300	25.0	0.1

543591.0	395853.0	4000	300	25.0	1.0

543591.0	489644.0	1000	400	125.0	0.001

543591.0	412168.0	2000	400	125.0	0.01

543591.0	375322.0	3000	400	125.0	0.1

543591.0	442362.0	4000	400	125.0	1.0

543591.0	437627.0	1000	100	1.0	0.001

543591.0	382192.0	2000	100	1.0	0.01

543591.0	348774.0	3000	100	1.0	0.1

543591.0	411091.0	4000	100	1.0	1.0

543591.0	429452.0	1000	200	5.0	0.001

543591.0	361012.0	2000	200	5.0	0.01

543591.0	341182.0	3000	200	5.0	0.1

543591.0	464988.0	4000	200	5.0	1.0

543591.0	476759.0	1000	300	25.0	0.001

543591.0	374648.0	2000	300	25.0	0.01

543591.0	342571.0	3000	300	25.0	0.1

543591.0	454577.0	4000	300	25.0	1.0

543591.0	398434.0	1000	400	125.0	0.001

543591.0	360674.0	2000	400	125.0	0.01

543591.0	344287.0	3000	400	125.0	0.1

543591.0	433059.0	4000	400	125.0	1.0

543591.0	424703.0	1000	100	1.0	0.001

543591.0	377448.0	2000	100	1.0	0.01

543591.0	393774.0	3000	100	1.0	0.1

543591.0	426483.0	4000	100	1.0	1.0

543591.0	424380.0	1000	200	5.0	0.001

543591.0	370124.0	2000	200	5.0	0.01

543591.0	427309.0	3000	200	5.0	0.1

543591.0	432523.0	4000	200	5.0	1.0

543591.0	448261.0	1000	300	25.0	0.001

543591.0	348156.0	2000	300	25.0	0.01

543591.0	358524.0	3000	300	25.0	0.1

543591.0	415448.0	4000	300	25.0	1.0

543591.0	430333.0	1000	400	125.0	0.001

543591.0	360211.0	2000	400	125.0	0.01

543591.0	356764.0	3000	400	125.0	0.1

543591.0	430596.0	4000	400	125.0	1.0

543591.0	430037.0	1000	100	1.0	0.001

543591.0	410123.0	2000	100	1.0	0.01

543591.0	416685.0	3000	100	1.0	0.1

543591.0	435602.0	4000	100	1.0	1.0

543591.0	423743.0	1000	200	5.0	0.001

543591.0	375994.0	2000	200	5.0	0.01

543591.0	331925.0	3000	200	5.0	0.1

543591.0	434244.0	4000	200	5.0	1.0

543591.0	432453.0	1000	300	25.0	0.001

543591.0	362883.0	2000	300	25.0	0.01

543591.0	341845.0	3000	300	25.0	0.1

543591.0	450910.0	4000	300	25.0	1.0

543591.0	414540.0	1000	400	125.0	0.001

543591.0	419590.0	2000	400	125.0	0.01

543591.0	374051.0	3000	400	125.0	0.1

543591.0	461936.0	4000	400	125.0	1.0

543591.0	417123.0	1000	100	1.0	0.001

543591.0	392860.0	2000	100	1.0	0.01

543591.0	342244.0	3000	100	1.0	0.1

543591.0	440582.0	4000	100	1.0	1.0

543591.0	393701.0	1000	200	5.0	0.001

543591.0	376844.0	2000	200	5.0	0.01

543591.0	330231.0	3000	200	5.0	0.1

543591.0	408650.0	4000	200	5.0	1.0

543591.0	416245.0	1000	300	25.0	0.001

543591.0	372232.0	2000	300	25.0	0.01

543591.0	360619.0	3000	300	25.0	0.1

543591.0	400630.0	4000	300	25.0	1.0

543591.0	410863.0	1000	400	125.0	0.001

543591.0	352577.0	2000	400	125.0	0.01

543591.0	425748.0	3000	400	125.0	0.1

543591.0	428635.0	4000	400	125.0	1.0

543591.0	416144.0	1000	100	1.0	0.001

543591.0	387898.0	2000	100	1.0	0.01

543591.0	334651.0	3000	100	1.0	0.1

543591.0	432140.0	4000	100	1.0	1.0

543591.0	403542.0	1000	200	5.0	0.001

543591.0	363124.0	2000	200	5.0	0.01

543591.0	374172.0	3000	200	5.0	0.1

543591.0	450379.0	4000	200	5.0	1.0

543591.0	449150.0	1000	300	25.0	0.001

543591.0	371792.0	2000	300	25.0	0.01

543591.0	328127.0	3000	300	25.0	0.1

543591.0	443440.0	4000	300	25.0	1.0

543591.0	405651.0	1000	400	125.0	0.001

543591.0	371517.0	2000	400	125.0	0.01

543591.0	345424.0	3000	400	125.0	0.1

543591.0	446004.0	4000	400	125.0	1.0

543591.0	392335.0	1000	100	1.0	0.001

543591.0	348429.0	2000	100	1.0	0.01

543591.0	383155.0	3000	100	1.0	0.1

543591.0	428430.0	4000	100	1.0	1.0

543591.0	400298.0	1000	200	5.0	0.001

543591.0	425692.0	2000	200	5.0	0.01

543591.0	358443.0	3000	200	5.0	0.1

543591.0	439511.0	4000	200	5.0	1.0

543591.0	419485.0	1000	300	25.0	0.001

543591.0	353025.0	2000	300	25.0	0.01

543591.0	471597.0	3000	300	25.0	0.1

543591.0	450163.0	4000	300	25.0	1.0

543591.0	410008.0	1000	400	125.0	0.001

543591.0	363014.0	2000	400	125.0	0.01

543591.0	357177.0	3000	400	125.0	0.1

543591.0	426346.0	4000	400	125.0	1.0

543591.0	430365.0	1000	100	1.0	0.001

543591.0	330618.0	2000	100	1.0	0.01

543591.0	370056.0	3000	100	1.0	0.1

543591.0	401134.0	4000	100	1.0	1.0

543591.0	442468.0	1000	200	5.0	0.001

543591.0	363659.0	2000	200	5.0	0.01

543591.0	357951.0	3000	200	5.0	0.1

543591.0	430472.0	4000	200	5.0	1.0

543591.0	379555.0	1000	300	25.0	0.001

543591.0	357084.0	2000	300	25.0	0.01

543591.0	363935.0	3000	300	25.0	0.1

543591.0	390152.0	4000	300	25.0	1.0

543591.0	436520.0	1000	400	125.0	0.001

543591.0	369087.0	2000	400	125.0	0.01

543591.0	330487.0	3000	400	125.0	0.1

543591.0	411413.0	4000	400	125.0	1.0

543591.0	452534.0	1000	100	1.0	0.001

543591.0	368613.0	2000	100	1.0	0.01

543591.0	340839.0	3000	100	1.0	0.1

543591.0	410061.0	4000	100	1.0	1.0

543591.0	409532.0	1000	200	5.0	0.001

543591.0	359022.0	2000	200	5.0	0.01

543591.0	361046.0	3000	200	5.0	0.1

543591.0	420418.0	4000	200	5.0	1.0

543591.0	425295.0	1000	300	25.0	0.001

543591.0	366608.0	2000	300	25.0	0.01

543591.0	342670.0	3000	300	25.0	0.1

543591.0	419202.0	4000	300	25.0	1.0

543591.0	467552.0	1000	400	125.0	0.001

543591.0	461773.0	2000	400	125.0	0.01

543591.0	365247.0	3000	400	125.0	0.1

543591.0	410706.0	4000	400	125.0	1.0

543591.0	422981.0	1000	100	1.0	0.001

543591.0	381577.0	2000	100	1.0	0.01

543591.0	354808.0	3000	100	1.0	0.1

543591.0	412058.0	4000	100	1.0	1.0

543591.0	435225.0	1000	200	5.0	0.001

543591.0	400444.0	2000	200	5.0	0.01

543591.0	331793.0	3000	200	5.0	0.1

543591.0	427964.0	4000	200	5.0	1.0

543591.0	397314.0	1000	300	25.0	0.001

543591.0	365034.0	2000	300	25.0	0.01

543591.0	384609.0	3000	300	25.0	0.1

543591.0	406725.0	4000	300	25.0	1.0

543591.0	413894.0	1000	400	125.0	0.001

543591.0	367164.0	2000	400	125.0	0.01

543591.0	341915.0	3000	400	125.0	0.1

543591.0	446432.0	4000	400	125.0	1.0

543591.0	448437.0	1000	100	1.0	0.001

543591.0	351926.0	2000	100	1.0	0.01

543591.0	332549.0	3000	100	1.0	0.1

543591.0	479371.0	4000	100	1.0	1.0

543591.0	426488.0	1000	200	5.0	0.001

543591.0	374389.0	2000	200	5.0	0.01

543591.0	460823.0	3000	200	5.0	0.1

543591.0	448687.0	4000	200	5.0	1.0

543591.0	403190.0	1000	300	25.0	0.001

543591.0	366214.0	2000	300	25.0	0.01

543591.0	340309.0	3000	300	25.0	0.1

543591.0	420295.0	4000	300	25.0	1.0

543591.0	415265.0	1000	400	125.0	0.001

543591.0	357152.0	2000	400	125.0	0.01

